user_id,item_id,domain,L2_tier,correct,P_bkt_L2,P_bkt_L2_tier,P_bkt,P_irt,P_final,theta,a,b,c,question_text
u001,11,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.7665617660628137,0.7560980853986898,0.7613299257307518,0.9997315982625546,0.8805307619966531,9.245839325258427,0.7699807493928119,-1.366557684884347,0.0501029589715114,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？
u001,12,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9999333990362937,0.8703359020442671,9.245839325258427,0.9276166416563644,-1.065993901725682,0.05,echo {A、B、C}.txt の出力として最も適切なものはどれですか？
u001,13,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.7665617660628137,0.7560980853986898,0.7613299257307518,0.9999636635300704,0.8806467946304111,9.245839325258427,1.0842136397322986,-0.0669201723920033,0.118055868207591,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください
u001,14,基本的なファイル管理,基本的なファイル管理:t2,,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9998321682135953,0.8702852866329179,9.245839325258427,0.8326928189946766,-1.1314308750154585,0.05,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？
u001,15,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9999794987339645,0.8703589518931025,9.245839325258427,1.079750553834088,-0.7042288558853312,0.0501115321827425,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください
u001,16,基本的なファイル管理,基本的なファイル管理:t2,,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9999305549882426,0.8703344800202415,9.245839325258427,1.0159393755445632,0.0601868170351131,0.215587859948541,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？
u001,17,基本的なファイル管理,基本的なファイル管理:t2,,0.7665617660628137,0.7149150440416675,0.7407384050522405,0.9999761029494244,0.8703572540008324,9.245839325258427,1.0788015364032923,-0.5707834483299015,0.0502368314219098,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください
u001,18,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.48093818250553105,0.49063667312804526,-0.9209237291473649,0.8842574892261064,0.6366516141786115,0.35,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？
u001,19,所有者とパーミッション,所有者とパーミッション:t1,0.0,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.6361404214279912,0.5682377925892754,-0.9209237291473649,0.7696324421668103,-1.539604501468835,0.0503718315432481,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？
u001,20,所有者とパーミッション,所有者とパーミッション:t2,1.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.44003483544803557,0.4378991135415466,-0.9209237291473649,1.069021098080791,0.2875925165003145,0.2861898955069691,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください
u001,21,所有者とパーミッション,所有者とパーミッション:t1,0.0,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.3847393803939636,0.44253727207226157,-0.9209237291473649,1.0232262901190752,-0.1817118424610359,0.0959594494733865,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？
u001,22,所有者とパーミッション,所有者とパーミッション:t1,,0.47011472797376486,0.5305555995273542,0.5003351637505595,0.4871800053312736,0.49375758454091656,-0.9209237291473649,0.9968925499793264,0.4009729320740485,0.3498844469388844,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください
u001,23,所有者とパーミッション,所有者とパーミッション:t2,,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.6094645655791708,0.5226139786071142,-0.9209237291473649,0.5390622611038333,-1.5877511312264128,0.05,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？
u001,24,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.4497062191305783,0.44273480538281795,-0.9209237291473649,1.022837425449932,0.1355491597695492,0.2629410079317099,umask 022 の意味として最も適切な説明はどれですか？
u001,25,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.43311394181047935,0.4773316826875679,-0.9209237291473649,1.0484647522021768,0.1932089973771771,0.2568417341045047,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください
u001,26,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.44917863819451764,0.48536403087958707,-0.9209237291473649,1.0651716714822317,0.301706430822264,0.2994088247729157,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？
u001,27,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.5599192815625749,0.5407343525636157,-0.9209237291473649,0.9185809459538716,-1.0803657538309868,0.0504250316058532,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？
u001,28,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.47011472797376486,0.572984119155548,0.5215494235646565,0.3769104592754317,0.44922994142004413,-0.9209237291473649,1.0856101803773186,0.0605470071209391,0.1622203555108367,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？
u001,29,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.5794999166009689,0.5076316541180133,-0.9209237291473649,0.8620669821547028,-1.1882908068355809,0.05,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください
u001,30,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.47011472797376486,0.4014120552963503,0.4357633916350576,0.4372955442639601,0.43652946794950886,-0.9209237291473649,1.0439661317326945,-0.5630898380824279,0.05,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください
u002,1,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.05190198588599216,0.2044609836029203,-6.269724571441522,1.1157133697391213,-0.2368739054181643,0.0507705067557368,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？
u002,2,基本的なファイル管理,基本的なファイル管理:t1,,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.34990925519088295,0.3534646182553657,-6.269724571441522,1.0057960320418209,0.569328955307123,0.3492399940430926,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？
u002,3,基本的なファイル管理,基本的なファイル管理:t1,,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.05230668571445226,0.20466333351715035,-6.269724571441522,1.0489036064732409,-0.4356010275478446,0.0502220425093067,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください
u002,4,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.05381248805855255,0.2054162346892005,-6.269724571441522,1.055009503605785,-0.9239589656755248,0.0504502486357067,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？
u002,5,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.35122012170623346,0.35412005151304093,-6.269724571441522,0.8453604877952278,0.5788187039701258,0.3492351481254843,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？
u002,6,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.35001751049300817,0.3398711032234071,-6.269724571441522,1.0050849360210108,0.4137367163831822,0.3492312765060827,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？
u002,7,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.052372884060919986,0.19104879000736302,-6.269724571441522,1.1721158614566645,-0.2206495301235297,0.051583305320572,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？
u002,8,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.18660604304625672,0.2718130121830526,-6.269724571441522,1.0883501808472968,0.0972796493785452,0.1858101692324761,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？
u002,9,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.3450543546462837,0.33738952530004485,-6.269724571441522,1.0265169437412776,0.294419589895912,0.3442783935973829,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？
u002,10,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.3501632625999721,0.3535916219599103,-6.269724571441522,0.980379322279792,0.4130051453041272,0.3492354160101678,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？
u002,11,基本的なファイル管理,基本的なファイル管理:t1,,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.07139512497351617,0.21420755314668233,-6.269724571441522,0.7699807493928119,-1.366557684884347,0.0501029589715114,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？
u002,12,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.05754901240553985,0.19363685417967294,-6.269724571441522,0.9276166416563644,-1.065993901725682,0.05,echo {A、B、C}.txt の出力として最も適切なものはどれですか？
u002,13,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35574269445904494,0.35829726818065205,0.35701998131984847,0.11911321630106017,0.23806659881045433,-6.269724571441522,1.0842136397322986,-0.0669201723920033,0.118055868207591,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください
u002,14,基本的なファイル管理,基本的なファイル管理:t2,,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.06298864017657638,0.1963566680651912,-6.269724571441522,0.8326928189946766,-1.1314308750154585,0.05,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？
u002,15,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.052438450574211884,0.19108157326400896,-6.269724571441522,1.079750553834088,-0.7042288558853312,0.0501115321827425,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください
u002,16,基本的なファイル管理,基本的なファイル管理:t2,,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.21684963372860763,0.27328716484120685,-6.269724571441522,1.0159393755445632,0.0601868170351131,0.215587859948541,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？
u002,17,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35574269445904494,0.3037066974485672,0.32972469595380605,0.05226280588861427,0.19099375092121015,-6.269724571441522,1.0788015364032923,-0.5707834483299015,0.0502368314219098,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください
u002,18,所有者とパーミッション,所有者とパーミッション:t1,,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.39118453550212884,0.45622113443403867,-2.4093529791046424,0.8842574892261064,0.6366516141786115,0.35,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？
u002,19,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.3719484017886362,0.44660306757729235,-2.4093529791046424,0.7696324421668103,-1.539604501468835,0.0503718315432481,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？
u002,20,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.40555787790185444,0.380956869009481,0.3932573734556677,0.3240188053838961,0.3586380894197819,-2.4093529791046424,1.069021098080791,0.2875925165003145,0.2861898955069691,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください
u002,21,所有者とパーミッション,所有者とパーミッション:t1,,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.17989516417571216,0.35057644877083033,-2.4093529791046424,1.0232262901190752,-0.1817118424610359,0.0959594494733865,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？
u002,22,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.40555787790185444,0.6369575888300425,0.5212577333659485,0.3870958622603164,0.45417679781313247,-2.4093529791046424,0.9968925499793264,0.4009729320740485,0.3498844469388844,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください
u002,23,所有者とパーミッション,所有者とパーミッション:t2,,0.40555787790185444,0.380956869009481,0.3932573734556677,0.4214988988852892,0.40737813617047847,-2.4093529791046424,0.5390622611038333,-1.5877511312264128,0.05,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？
u002,24,所有者とパーミッション,所有者とパーミッション:t2,,0.40555787790185444,0.380956869009481,0.3932573734556677,0.3137569778161815,0.3535071756359246,-2.4093529791046424,1.022837425449932,0.1355491597695492,0.2629410079317099,umask 022 の意味として最も適切な説明はどれですか？
u002,25,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.30239825943614096,0.3838301663109704,-2.4093529791046424,1.0484647522021768,0.1932089973771771,0.2568417341045047,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください
u002,26,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.33637395781663126,0.40081801550121554,-2.4093529791046424,1.0651716714822317,0.301706430822264,0.2994088247729157,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？
u002,27,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.2667370719301265,0.36599957255796317,-2.4093529791046424,0.9185809459538716,-1.0803657538309868,0.0504250316058532,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？
u002,28,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.40555787790185444,0.5249662684697453,0.4652620731857998,0.21590774373015298,0.3405849084579764,-2.4093529791046424,1.0856101803773186,0.0605470071209391,0.1622203555108367,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？
u002,29,所有者とパーミッション,所有者とパーミッション:t2,,0.40555787790185444,0.380956869009481,0.3932573734556677,0.2957830241603295,0.34452019880799856,-2.4093529791046424,0.8620669821547028,-1.1882908068355809,0.05,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください
u002,30,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.40555787790185444,0.380956869009481,0.3932573734556677,0.17068289547563642,0.28197013446565206,-2.4093529791046424,1.0439661317326945,-0.5630898380824279,0.05,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください
u003,1,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.051812623529289836,0.2043520275934505,-6.343548180568504,1.1157133697391213,-0.2368739054181643,0.0507705067557368,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？
u003,2,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.34986140737124477,0.353376419514428,-6.343548180568504,1.0057960320418209,0.569328955307123,0.3492399940430926,ファイルの詳細情報付き一覧を表示する ls のオプションとして正しいものはどれですか？
u003,3,基本的なファイル管理,基本的なファイル管理:t1,,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.05215167086668913,0.20452155126215016,-6.343548180568504,1.0489036064732409,-0.4356010275478446,0.0502220425093067,現在の作業ディレクトリの絶対パスを表示するコマンドを一つ書いてください
u003,4,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.05356138480329618,0.20522640823045368,-6.343548180568504,1.055009503605785,-0.9239589656755248,0.0504502486357067,ホームディレクトリに移動するコマンドとして最も適切なものはどれですか？
u003,5,基本的なファイル管理,基本的なファイル管理:t1,,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.3511003748201192,0.3539959032388652,-6.343548180568504,0.8453604877952278,0.5788187039701258,0.3492351481254843,dir1 とその中の dir2 を一度に作成したいときに最も適切なコマンドはどれですか？
u003,6,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.34996134754798824,0.3404822087640906,-6.343548180568504,1.0050849360210108,0.4137367163831822,0.3492312765060827,ディレクトリ A を中身ごと確認無しに削除したいときに最も適切なコマンドはどれですか？
u003,7,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.0523074844308528,0.19165527720552286,-6.343548180568504,1.1721158614566645,-0.2206495301235297,0.051583305320572,rm コマンドで削除前に確認しながら対話的に削除したいときに付けるオプションはどれですか？
u003,8,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.18654465467699596,0.2717180431673036,-6.343548180568504,1.0883501808472968,0.0972796493785452,0.1858101692324761,ファイル file1 をディレクトリ dir にコピーするコマンドとして正しいものはどれですか？
u003,9,基本的なファイル管理,基本的なファイル管理:t2,,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.3449977863850921,0.33800042818264253,-6.343548180568504,1.0265169437412776,0.294419589895912,0.3442783935973829,ディレクトリ A をタイムスタンプと権限を保ったままディレクトリ B にコピーしたいときに最も適切なコマンドはどれですか？
u003,10,基本的なファイル管理,基本的なファイル管理:t1,1.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.35009856801996,0.3534949998387856,-6.343548180568504,0.980379322279792,0.4130051453041272,0.3492354160101678,ディレクトリ A の中の file.txt をディレクトリ B に移動するコマンドとして正しいものはどれですか？
u003,11,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.07024352172447465,0.21356747669104292,-6.343548180568504,0.7699807493928119,-1.366557684884347,0.0501029589715114,file01.txt や file02.txt など2桁の番号付きファイルにマッチし fileA.txt にはマッチしないパターンはどれですか？
u003,12,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.05705306890706591,0.1940280694436294,-6.343548180568504,0.9276166416563644,-1.065993901725682,0.05,echo {A、B、C}.txt の出力として最も適切なものはどれですか？
u003,13,基本的なファイル管理,基本的なファイル管理:t1,0.0,0.35568745031390814,0.35809541300131414,0.35689143165761117,0.11903197394054232,0.23796170279907675,-6.343548180568504,1.0842136397322986,-0.0669201723920033,0.118055868207591,ファイルのタイムスタンプを更新したり存在しない場合は空のファイルを作成したりするコマンド名を一つ書いてください
u003,14,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.062224207911162024,0.19661363894567746,-6.343548180568504,0.8326928189946766,-1.1314308750154585,0.05,ディレクトリ dir1 を archive.tar という名前のアーカイブにまとめるコマンドとして最も適切なものはどれですか？
u003,15,基本的なファイル管理,基本的なファイル管理:t2,1.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.05226057262107986,0.19163182130063638,-6.343548180568504,1.079750553834088,-0.7042288558853312,0.0501115321827425,gzip 圧縮されたアーカイブ backup.tar.gz を展開する tar のコマンドを一つ書いてください
u003,16,基本的なファイル管理,基本的なファイル管理:t2,0.0,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.2167585980639114,0.27388083402205216,-6.343548180568504,1.0159393755445632,0.0601868170351131,0.215587859948541,1MB のゼロデータを10個連結したファイル zero.img を作成したいときに最も適切なコマンドはどれですか？
u003,17,基本的なファイル管理,基本的なファイル管理:t2,,0.35568745031390814,0.3063186896464776,0.3310030699801929,0.052108018610519745,0.19155554429535632,-6.343548180568504,1.0788015364032923,-0.5707834483299015,0.0502368314219098,指定したファイルの種類を判定して表示するコマンド名を一つ書いてください
u003,18,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.46130778288093255,0.5234630556609354,-1.1465905052062044,0.8842574892261064,0.6366516141786115,0.35,ls -l の出力に含まれる r や w や x などの文字は何を表していますか？
u003,19,所有者とパーミッション,所有者とパーミッション:t1,,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.5964533848914244,0.5910358566661813,-1.1465905052062044,0.7696324421668103,-1.539604501468835,0.0503718315432481,所有者に読み書きグループとその他に読み取りのみを許可するパーミッションを数字3桁で表したものとして正しいのはどれですか？
u003,20,所有者とパーミッション,所有者とパーミッション:t2,1.0,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.41291265446757447,0.4171233597329147,-1.1465905052062044,1.069021098080791,0.2875925165003145,0.2861898955069691,ファイル script.sh に所有者だけ実行権限を追加する chmod の指定を一つ書いてください
u003,21,所有者とパーミッション,所有者とパーミッション:t1,0.0,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.34135930502645206,0.46348881673369513,-1.1465905052062044,1.0232262901190752,-0.1817118424610359,0.0959594494733865,ファイル data.txt の所有者を user1 に変更するコマンドとして正しいものはどれですか？
u003,22,所有者とパーミッション,所有者とパーミッション:t1,1.0,0.4561835593264314,0.7150530975554449,0.5856183284409382,0.46439268891704244,0.5250055086789903,-1.1465905052062044,0.9968925499793264,0.4009729320740485,0.3498844469388844,ファイル data.txt の所有グループを group1 に変更するコマンドを一つ書いてください
u003,23,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.581215906390331,0.501274985694293,-1.1465905052062044,0.5390622611038333,-1.5877511312264128,0.05,ディレクトリ dir1 とその配下の全てのファイルに対して755のパーミッションを設定したいときに最も適切なコマンドはどれですか？
u003,24,所有者とパーミッション,所有者とパーミッション:t2,,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.4193812270799568,0.42035764603910586,-1.1465905052062044,1.022837425449932,0.1355491597695492,0.2629410079317099,umask 022 の意味として最も適切な説明はどれですか？
u003,25,所有者とパーミッション,所有者とパーミッション:t3,1.0,0.4561835593264314,0.3894236472347866,0.422803603280609,0.403293109954308,0.41304835661745853,-1.1465905052062044,1.0484647522021768,0.1932089973771771,0.2568417341045047,umask が 022 の環境で新しい通常ファイルを作成したときのデフォルトパーミッションを数字3桁で答えてください
u003,26,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.4561835593264314,0.3894236472347866,0.422803603280609,0.4228146765216369,0.42280913990112295,-1.1465905052062044,1.0651716714822317,0.301706430822264,0.2994088247729157,実行ファイルに SUID ビットが設定されているときの動作として正しいものはどれですか？
u003,27,所有者とパーミッション,所有者とパーミッション:t3,0.0,0.4561835593264314,0.3894236472347866,0.422803603280609,0.5107756428628554,0.4667896230717322,-1.1465905052062044,0.9185809459538716,-1.0803657538309868,0.0504250316058532,ディレクトリに SGID ビットが設定されているときの効果として最も適切なものはどれですか？
u003,28,所有者とパーミッション,所有者とパーミッション:t3,,0.4561835593264314,0.3894236472347866,0.422803603280609,0.34017011765004807,0.38148686046532854,-1.1465905052062044,1.0856101803773186,0.0605470071209391,0.1622203555108367,スティッキービットが設定された共有ディレクトリとしてよく使われる /tmp の特徴として正しいものはどれですか？
u003,29,所有者とパーミッション,所有者とパーミッション:t2,0.0,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.5335368383100408,0.47743545165414786,-1.1465905052062044,0.8620669821547028,-1.1882908068355809,0.05,パーミッション文字列 rwxr-xr-x を数字3桁で表したものを答えてください
u003,30,所有者とパーミッション,所有者とパーミッション:t2,,0.4561835593264314,0.3864845706700783,0.4213340649982549,0.38463939327116586,0.40298672913471034,-1.1465905052062044,1.0439661317326945,-0.5630898380824279,0.05,/tmp ディレクトリ自体の情報だけを表示しその中身は一覧しないように ls で表示したいときのコマンドを一つ書いてください
u004,1,基本的なファイル管理,基本的なファイル管理:t1,,0.3557238442268372,0.36737152829072756,0.3615476862587824,0.051871407654565965,0.2067095469566742,-6.294308976781426,1.1157133697391213,-0.2368739054181643,0.0507705067557368,隠しファイルも含めてカレントディレクトリの内容を一覧表示するコマンドはどれですか？
