result,user_id,item_id,skill,date
0,151,416,24,2019-04-01 13:18:54
0,55,380,10,2019-04-01 13:19:34
0,194,485,44,2019-04-01 13:20:22
0,184,447,33,2019-04-01 13:20:30
0,165,376,21,2019-04-01 13:20:38
1,11,285,8,2019-04-01 13:20:44
0,114,469,48,2019-04-01 13:20:56
0,124,485,44,2019-04-01 13:21:51
0,150,260,25,2019-04-01 13:22:37
0,152,261,26,2019-04-01 13:22:52
0,160,83,30,2019-04-01 13:23:38
0,163,58,3,2019-04-01 13:24:35
0,95,99,35,2019-04-01 13:24:55
0,46,77,1,2019-04-01 13:25:52
0,85,171,22,2019-04-01 13:25:55
0,107,225,48,2019-04-01 13:26:13
0,198,326,43,2019-04-01 13:26:14
0,130,431,21,2019-04-01 13:26:46
0,93,331,17,2019-04-01 13:27:24
0,88,487,48,2019-04-01 13:28:07
0,149,472,3,2019-04-01 13:28:36
0,162,410,37,2019-04-01 13:28:50
0,196,33,6,2019-04-01 13:29:43
0,73,313,49,2019-04-01 13:30:23
1,16,498,5,2019-04-01 13:30:29
0,147,412,43,2019-04-01 13:31:16
0,156,292,33,2019-04-01 13:32:06
0,44,49,49,2019-04-01 13:32:13
0,184,409,44,2019-04-01 13:33:02
1,133,199,29,2019-04-01 13:33:20
0,70,223,38,2019-04-01 13:34:06
0,130,467,2,2019-04-01 13:35:01
0,61,405,28,2019-04-01 13:35:21
0,61,288,1,2019-04-01 13:35:30
0,49,49,49,2019-04-01 13:35:41
1,154,243,23,2019-04-01 13:36:31
0,170,255,35,2019-04-01 13:36:56
0,99,105,31,2019-04-01 13:37:02
1,187,415,5,2019-04-01 13:37:23
0,120,125,18,2019-04-01 13:37:40
0,131,366,22,2019-04-01 13:38:30
1,139,424,4,2019-04-01 13:39:26
1,30,270,9,2019-04-01 13:40:25
0,157,204,24,2019-04-01 13:40:31
0,71,462,20,2019-04-01 13:40:33
1,166,275,20,2019-04-01 13:41:09
0,103,450,12,2019-04-01 13:41:39
0,173,344,9,2019-04-01 13:42:26
0,16,409,44,2019-04-01 13:42:34
0,127,395,22,2019-04-01 13:43:04
0,100,119,44,2019-04-01 13:43:14
0,170,170,41,2019-04-01 13:43:20
1,159,260,25,2019-04-01 13:43:24
0,173,65,38,2019-04-01 13:43:46
0,125,446,46,2019-04-01 13:44:10
0,171,357,1,2019-04-01 13:44:58
0,191,461,8,2019-04-01 13:45:37
1,136,153,26,2019-04-01 13:45:54
1,115,315,19,2019-04-01 13:46:44
0,132,456,49,2019-04-01 13:47:04
0,71,266,6,2019-04-01 13:47:26
0,113,427,35,2019-04-01 13:47:42
0,132,423,2,2019-04-01 13:48:07
0,50,331,17,2019-04-01 13:48:35
0,129,267,21,2019-04-01 13:49:31
0,173,392,37,2019-04-01 13:49:59
0,54,424,4,2019-04-01 13:50:19
1,94,50,47,2019-04-01 13:51:18
0,90,451,46,2019-04-01 13:51:22
0,23,176,48,2019-04-01 13:51:49
0,121,331,17,2019-04-01 13:52:20
0,79,113,19,2019-04-01 13:52:32
0,106,225,48,2019-04-01 13:53:09
1,108,337,38,2019-04-01 13:53:22
0,68,479,35,2019-04-01 13:54:19
0,177,313,49,2019-04-01 13:54:26
1,104,469,48,2019-04-01 13:54:37
0,65,143,28,2019-04-01 13:55:10
1,87,314,46,2019-04-01 13:55:37
1,119,332,0,2019-04-01 13:55:59
0,51,227,13,2019-04-01 13:56:19
0,199,221,3,2019-04-01 13:56:49
1,48,436,40,2019-04-01 13:56:51
0,100,125,18,2019-04-01 13:57:21
0,181,410,37,2019-04-01 13:58:08
0,7,380,10,2019-04-01 13:58:09
0,143,172,49,2019-04-01 13:58:56
0,11,80,14,2019-04-01 13:59:14
0,171,178,38,2019-04-01 13:59:18
0,86,151,18,2019-04-01 14:00:16
0,115,442,14,2019-04-01 14:00:19
0,121,170,41,2019-04-01 14:01:05
0,179,24,11,2019-04-01 14:01:38
0,25,328,18,2019-04-01 14:01:59
0,113,105,31,2019-04-01 14:02:15
0,142,486,14,2019-04-01 14:02:41
0,122,294,4,2019-04-01 14:03:26
0,150,138,12,2019-04-01 14:04:18
0,20,45,44,2019-04-01 14:04:58
0,20,320,42,2019-04-01 14:05:53
1,163,183,2,2019-04-01 14:06:35
0,161,103,9,2019-04-01 14:06:47
0,166,399,45,2019-04-01 14:07:14
0,123,359,43,2019-04-01 14:07:45
0,119,66,37,2019-04-01 14:07:51
0,92,196,37,2019-04-01 14:08:11
0,23,244,15,2019-04-01 14:09:10
0,73,234,41,2019-04-01 14:09:58
0,103,257,4,2019-04-01 14:10:53
0,96,448,10,2019-04-01 14:11:07
0,177,88,17,2019-04-01 14:11:35
0,156,433,1,2019-04-01 14:11:38
0,36,455,19,2019-04-01 14:12:08
0,4,175,20,2019-04-01 14:13:01
0,58,288,1,2019-04-01 14:13:42
0,56,312,30,2019-04-01 14:14:27
0,80,296,40,2019-04-01 14:14:36
0,49,39,38,2019-04-01 14:15:17
0,126,279,34,2019-04-01 14:15:44
0,140,299,1,2019-04-01 14:16:25
0,3,153,26,2019-04-01 14:16:42
0,161,357,1,2019-04-01 14:16:58
1,29,223,38,2019-04-01 14:17:48
0,9,379,5,2019-04-01 14:18:19
0,99,250,29,2019-04-01 14:19:08
0,38,251,20,2019-04-01 14:19:56
0,2,10,11,2019-04-01 14:20:08
0,115,451,46,2019-04-01 14:20:43
1,197,495,39,2019-04-01 14:21:34
0,118,304,23,2019-04-01 14:22:09
0,99,127,41,2019-04-01 14:22:26
1,50,348,31,2019-04-01 14:22:44
0,104,100,18,2019-04-01 14:23:12
0,84,174,3,2019-04-01 14:23:24
0,27,312,30,2019-04-01 14:23:33
0,109,300,24,2019-04-01 14:24:03
0,124,270,9,2019-04-01 14:24:11
0,102,238,1,2019-04-01 14:25:06
0,114,85,28,2019-04-01 14:25:29
0,83,38,1,2019-04-01 14:26:02
0,59,195,7,2019-04-01 14:26:31
0,163,377,39,2019-04-01 14:27:11
0,124,142,5,2019-04-01 14:28:09
0,26,356,2,2019-04-01 14:29:04
0,161,342,36,2019-04-01 14:29:25
0,173,30,37,2019-04-01 14:29:32
0,197,41,11,2019-04-01 14:30:14
0,144,272,43,2019-04-01 14:30:20
0,185,304,23,2019-04-01 14:30:52
0,42,139,20,2019-04-01 14:31:36
0,33,326,43,2019-04-01 14:32:28
0,112,242,12,2019-04-01 14:33:08
0,119,13,11,2019-04-01 14:33:43
1,87,326,43,2019-04-01 14:34:02
0,136,354,13,2019-04-01 14:34:45
0,79,466,18,2019-04-01 14:35:17
0,134,413,7,2019-04-01 14:36:08
0,76,168,21,2019-04-01 14:36:55
1,16,181,31,2019-04-01 14:37:44
0,67,308,31,2019-04-01 14:38:27
0,78,389,48,2019-04-01 14:38:29
0,92,416,24,2019-04-01 14:38:51
0,84,319,6,2019-04-01 14:39:26
0,109,187,33,2019-04-01 14:40:13
0,24,491,17,2019-04-01 14:40:47
0,54,161,22,2019-04-01 14:40:58
0,70,255,35,2019-04-01 14:41:04
0,93,459,21,2019-04-01 14:41:08
0,110,265,4,2019-04-01 14:41:53
0,4,290,12,2019-04-01 14:41:58
0,124,26,5,2019-04-01 14:42:45
0,13,124,9,2019-04-01 14:42:49
0,34,82,40,2019-04-01 14:42:59
0,18,435,44,2019-04-01 14:43:52
0,145,277,25,2019-04-01 14:44:37
0,160,225,48,2019-04-01 14:45:03
0,188,371,45,2019-04-01 14:45:57
0,59,155,14,2019-04-01 14:46:29
0,178,13,11,2019-04-01 14:47:03
0,92,424,4,2019-04-01 14:47:55
0,37,467,2,2019-04-01 14:48:13
0,199,265,4,2019-04-01 14:48:24
1,98,451,46,2019-04-01 14:49:03
0,142,354,13,2019-04-01 14:49:05
0,30,362,27,2019-04-01 14:50:04
0,131,227,13,2019-04-01 14:50:27
1,162,493,40,2019-04-01 14:50:51
0,88,230,12,2019-04-01 14:51:48
0,126,75,36,2019-04-01 14:51:50
0,139,87,46,2019-04-01 14:52:28
0,151,448,10,2019-04-01 14:52:44
0,108,24,11,2019-04-01 14:53:43
1,112,305,22,2019-04-01 14:54:14
0,108,154,19,2019-04-01 14:54:32
0,144,291,29,2019-04-01 14:55:30
0,22,100,18,2019-04-01 14:55:58
1,91,311,12,2019-04-01 14:56:27
0,166,59,22,2019-04-01 14:57:04
0,77,103,9,2019-04-01 14:57:55
1,185,126,41,2019-04-01 14:58:33
0,25,47,38,2019-04-01 14:58:56
0,122,130,10,2019-04-01 14:59:14
1,157,185,22,2019-04-01 14:59:27
0,6,498,5,2019-04-01 14:59:43
0,139,321,19,2019-04-01 15:00:42
0,82,493,40,2019-04-01 15:00:54
1,73,325,35,2019-04-01 15:01:28
0,99,356,2,2019-04-01 15:01:50
0,112,68,8,2019-04-01 15:01:51
0,74,379,5,2019-04-01 15:02:36
0,25,144,40,2019-04-01 15:02:39
0,177,365,24,2019-04-01 15:03:03
0,29,158,6,2019-04-01 15:03:13
0,22,414,30,2019-04-01 15:04:12
0,32,13,11,2019-04-01 15:04:57
1,89,459,21,2019-04-01 15:05:47
0,11,419,7,2019-04-01 15:06:26
0,198,416,24,2019-04-01 15:06:48
0,45,40,32,2019-04-01 15:06:57
0,172,499,15,2019-04-01 15:07:44
0,127,159,22,2019-04-01 15:08:38
0,65,100,18,2019-04-01 15:09:29
0,136,159,22,2019-04-01 15:10:03
0,61,431,21,2019-04-01 15:10:43
0,156,131,29,2019-04-01 15:11:20
0,36,331,17,2019-04-01 15:11:25
0,100,402,31,2019-04-01 15:11:35
0,143,0,28,2019-04-01 15:11:57
0,119,433,1,2019-04-01 15:12:26
0,139,442,14,2019-04-01 15:12:46
1,41,424,4,2019-04-01 15:12:55
0,84,372,40,2019-04-01 15:12:59
0,119,30,37,2019-04-01 15:13:43
0,46,374,23,2019-04-01 15:14:33
1,115,428,48,2019-04-01 15:14:43
0,117,91,17,2019-04-01 15:15:37
0,8,83,30,2019-04-01 15:16:29
0,79,438,48,2019-04-01 15:17:23
0,12,164,6,2019-04-01 15:17:47
0,48,485,44,2019-04-01 15:17:53
0,121,441,13,2019-04-01 15:18:16
1,130,104,22,2019-04-01 15:18:44
0,114,324,3,2019-04-01 15:18:58
0,43,267,21,2019-04-01 15:18:59
0,20,321,19,2019-04-01 15:19:45
1,51,32,2,2019-04-01 15:20:18
0,103,389,48,2019-04-01 15:20:35
0,155,183,2,2019-04-01 15:21:10
0,122,494,18,2019-04-01 15:21:13
0,91,134,31,2019-04-01 15:21:29
0,62,205,26,2019-04-01 15:21:30
0,28,393,28,2019-04-01 15:22:10
0,47,391,18,2019-04-01 15:22:26
0,19,305,22,2019-04-01 15:22:44
0,117,200,3,2019-04-01 15:22:57
0,187,385,16,2019-04-01 15:23:46
0,0,435,44,2019-04-01 15:24:01
0,70,428,48,2019-04-01 15:24:24
0,7,10,11,2019-04-01 15:25:00
0,66,204,24,2019-04-01 15:25:39
0,173,170,41,2019-04-01 15:25:46
0,89,103,9,2019-04-01 15:26:25
0,13,415,5,2019-04-01 15:26:26
0,11,67,30,2019-04-01 15:26:59
1,127,401,4,2019-04-01 15:27:25
0,169,333,6,2019-04-01 15:28:18
0,198,49,49,2019-04-01 15:28:38
0,0,270,9,2019-04-01 15:29:28
0,23,36,39,2019-04-01 15:29:52
0,132,416,24,2019-04-01 15:30:34
0,87,438,48,2019-04-01 15:30:47
0,73,291,29,2019-04-01 15:30:52
1,195,105,31,2019-04-01 15:30:56
0,1,426,29,2019-04-01 15:31:03
0,65,72,6,2019-04-01 15:31:09
0,95,475,31,2019-04-01 15:32:07
0,117,252,1,2019-04-01 15:32:37
0,164,397,9,2019-04-01 15:32:46
0,122,64,13,2019-04-01 15:32:54
0,44,445,22,2019-04-01 15:33:11
0,170,364,22,2019-04-01 15:34:05
0,103,205,26,2019-04-01 15:34:23
0,82,385,16,2019-04-01 15:34:41
0,6,461,8,2019-04-01 15:35:21
0,27,420,13,2019-04-01 15:35:51
0,142,67,30,2019-04-01 15:36:32
0,26,255,35,2019-04-01 15:36:56
0,159,255,35,2019-04-01 15:37:05
0,136,236,1,2019-04-01 15:37:53
0,92,219,32,2019-04-01 15:38:52
1,6,225,48,2019-04-01 15:39:10
0,83,98,25,2019-04-01 15:40:00
0,156,379,5,2019-04-01 15:40:48
0,120,68,8,2019-04-01 15:41:27
0,84,402,31,2019-04-01 15:42:14
0,7,406,6,2019-04-01 15:43:03
1,98,315,19,2019-04-01 15:43:17
0,167,291,29,2019-04-01 15:43:19
0,187,277,25,2019-04-01 15:43:48
0,128,417,40,2019-04-01 15:43:59
0,186,227,13,2019-04-01 15:44:53
0,28,442,14,2019-04-01 15:45:49
0,150,340,17,2019-04-01 15:46:15
0,79,266,6,2019-04-01 15:46:24
0,74,137,21,2019-04-01 15:46:49
0,6,222,48,2019-04-01 15:47:11
1,128,292,33,2019-04-01 15:47:37
0,102,288,1,2019-04-01 15:47:57
0,73,303,7,2019-04-01 15:48:03
1,155,169,2,2019-04-01 15:48:13
0,12,316,42,2019-04-01 15:49:11
0,17,114,38,2019-04-01 15:49:52
0,111,419,7,2019-04-01 15:49:54
0,151,354,13,2019-04-01 15:50:34
0,59,493,40,2019-04-01 15:50:49
0,106,237,44,2019-04-01 15:51:01
0,101,117,2,2019-04-01 15:51:19
0,144,35,39,2019-04-01 15:52:03
0,32,475,31,2019-04-01 15:52:10
0,95,227,13,2019-04-01 15:52:34
0,71,144,40,2019-04-01 15:53:03
0,19,260,25,2019-04-01 15:53:57
0,192,462,20,2019-04-01 15:54:18
0,35,438,48,2019-04-01 15:54:57
1,184,470,49,2019-04-01 15:55:00
0,69,151,18,2019-04-01 15:55:25
0,18,184,1,2019-04-01 15:56:15
0,170,5,46,2019-04-01 15:57:01
0,26,2,7,2019-04-01 15:57:50
0,176,307,40,2019-04-01 15:58:25
0,86,369,22,2019-04-01 15:59:13
0,191,163,0,2019-04-01 16:00:07
0,54,330,29,2019-04-01 16:00:12
0,73,189,30,2019-04-01 16:00:15
0,54,138,12,2019-04-01 16:00:34
0,12,265,4,2019-04-01 16:00:44
0,35,151,18,2019-04-01 16:01:12
0,6,64,13,2019-04-01 16:01:26
0,68,293,23,2019-04-01 16:01:45
0,142,105,31,2019-04-01 16:02:20
0,115,258,29,2019-04-01 16:02:35
0,61,195,7,2019-04-01 16:03:12
0,174,128,44,2019-04-01 16:03:29
1,91,135,41,2019-04-01 16:03:48
0,188,83,30,2019-04-01 16:04:30
0,59,141,20,2019-04-01 16:05:01
1,170,199,29,2019-04-01 16:05:50
0,142,322,2,2019-04-01 16:06:13
0,26,426,29,2019-04-01 16:06:55
0,190,177,8,2019-04-01 16:07:48
0,70,249,7,2019-04-01 16:08:39
0,124,426,29,2019-04-01 16:09:36
0,71,312,30,2019-04-01 16:09:56
0,111,218,10,2019-04-01 16:10:18
1,129,289,44,2019-04-01 16:11:02
1,50,330,29,2019-04-01 16:11:48
0,68,38,1,2019-04-01 16:12:24
0,4,349,7,2019-04-01 16:12:30
0,141,340,17,2019-04-01 16:13:03
0,35,203,3,2019-04-01 16:13:07
0,98,401,4,2019-04-01 16:13:46
0,28,283,43,2019-04-01 16:14:16
0,50,131,29,2019-04-01 16:14:33
1,143,107,40,2019-04-01 16:15:25
0,81,417,40,2019-04-01 16:15:40
0,70,494,18,2019-04-01 16:16:11
0,102,71,31,2019-04-01 16:16:55
0,49,231,11,2019-04-01 16:17:41
0,16,0,28,2019-04-01 16:17:53
0,74,89,13,2019-04-01 16:18:27
1,76,346,23,2019-04-01 16:19:13
0,97,44,7,2019-04-01 16:19:16
0,24,23,42,2019-04-01 16:19:37
0,66,341,37,2019-04-01 16:20:26
0,72,45,44,2019-04-01 16:20:45
0,157,182,41,2019-04-01 16:21:05
0,170,169,2,2019-04-01 16:21:12
0,46,448,10,2019-04-01 16:21:26
0,3,408,14,2019-04-01 16:22:04
0,170,334,31,2019-04-01 16:22:16
1,76,347,20,2019-04-01 16:22:31
0,196,409,44,2019-04-01 16:22:50
1,51,482,2,2019-04-01 16:23:02
1,141,148,9,2019-04-01 16:23:30
0,16,458,12,2019-04-01 16:24:13
0,101,109,8,2019-04-01 16:24:32
1,44,267,21,2019-04-01 16:25:21
0,65,477,44,2019-04-01 16:25:39
1,57,98,25,2019-04-01 16:25:47
1,181,46,24,2019-04-01 16:26:29
0,72,79,1,2019-04-01 16:26:30
0,63,123,4,2019-04-01 16:27:23
0,4,126,41,2019-04-01 16:27:45
0,91,222,48,2019-04-01 16:28:12
0,76,491,17,2019-04-01 16:28:28
0,191,300,24,2019-04-01 16:28:30
0,115,252,1,2019-04-01 16:28:52
0,93,318,20,2019-04-01 16:29:13
0,59,294,4,2019-04-01 16:30:00
0,165,294,4,2019-04-01 16:30:32
0,20,394,22,2019-04-01 16:30:34
0,75,244,15,2019-04-01 16:31:33
0,38,373,5,2019-04-01 16:31:46
0,30,80,14,2019-04-01 16:32:05
0,110,119,44,2019-04-01 16:32:28
0,59,496,47,2019-04-01 16:32:43
0,193,495,39,2019-04-01 16:33:23
0,95,335,47,2019-04-01 16:33:57
0,24,135,41,2019-04-01 16:34:39
0,112,44,7,2019-04-01 16:35:28
0,64,81,2,2019-04-01 16:35:31
0,146,363,47,2019-04-01 16:35:54
0,124,454,5,2019-04-01 16:36:36
0,52,131,29,2019-04-01 16:37:25
0,43,372,40,2019-04-01 16:37:38
0,56,197,41,2019-04-01 16:37:58
0,149,18,8,2019-04-01 16:38:36
0,160,489,43,2019-04-01 16:39:12
0,119,88,17,2019-04-01 16:39:34
0,98,95,42,2019-04-01 16:40:19
0,9,309,16,2019-04-01 16:40:25
1,119,300,24,2019-04-01 16:40:29
0,23,138,12,2019-04-01 16:40:31
0,87,73,43,2019-04-01 16:40:51
1,184,150,48,2019-04-01 16:41:31
1,116,326,43,2019-04-01 16:42:04
0,10,306,39,2019-04-01 16:42:48
0,86,92,5,2019-04-01 16:43:47
0,116,321,19,2019-04-01 16:44:13
0,168,186,47,2019-04-01 16:44:57
0,128,122,21,2019-04-01 16:45:31
0,18,44,7,2019-04-01 16:45:39
0,33,433,1,2019-04-01 16:45:56
1,172,183,2,2019-04-01 16:46:35
0,75,222,48,2019-04-01 16:47:15
0,74,267,21,2019-04-01 16:47:37
0,43,489,43,2019-04-01 16:47:55
0,110,259,24,2019-04-01 16:48:32
0,16,256,35,2019-04-01 16:49:26
0,64,354,13,2019-04-01 16:50:19
0,26,158,6,2019-04-01 16:50:52
0,72,214,10,2019-04-01 16:51:25
0,8,393,28,2019-04-01 16:52:14
0,98,98,25,2019-04-01 16:53:04
0,24,331,17,2019-04-01 16:53:12
1,193,380,10,2019-04-01 16:53:33
0,117,401,4,2019-04-01 16:54:06
0,134,241,32,2019-04-01 16:54:22
1,23,476,33,2019-04-01 16:55:14
0,151,141,20,2019-04-01 16:55:17
0,33,113,19,2019-04-01 16:55:56
1,3,107,40,2019-04-01 16:56:18
0,78,233,29,2019-04-01 16:56:58
0,165,45,44,2019-04-01 16:57:26
1,32,98,25,2019-04-01 16:57:28
0,31,163,0,2019-04-01 16:57:52
0,87,147,36,2019-04-01 16:58:11
0,107,344,9,2019-04-01 16:58:26
1,136,27,35,2019-04-01 16:59:16
0,6,35,39,2019-04-01 16:59:21
0,35,86,43,2019-04-01 17:00:08
0,197,251,20,2019-04-01 17:00:47
0,70,419,7,2019-04-01 17:00:58
0,130,96,14,2019-04-01 17:01:30
0,153,272,43,2019-04-01 17:02:15
0,20,290,12,2019-04-01 17:02:25
0,41,15,3,2019-04-01 17:02:37
0,154,80,14,2019-04-01 17:03:32
0,50,405,28,2019-04-01 17:04:00
0,152,240,47,2019-04-01 17:04:57
0,71,121,4,2019-04-01 17:05:33
1,19,227,13,2019-04-01 17:06:26
0,24,371,45,2019-04-01 17:06:27
0,99,347,20,2019-04-01 17:06:33
0,148,294,4,2019-04-01 17:06:38
0,89,149,33,2019-04-01 17:06:57
0,196,175,20,2019-04-01 17:07:41
0,117,25,27,2019-04-01 17:07:45
0,51,34,23,2019-04-01 17:08:44
0,42,51,34,2019-04-01 17:09:18
0,139,308,31,2019-04-01 17:09:29
0,55,129,20,2019-04-01 17:09:59
1,106,438,48,2019-04-01 17:10:07
0,179,212,46,2019-04-01 17:10:33
1,18,104,22,2019-04-01 17:11:27
0,138,33,6,2019-04-01 17:11:46
0,199,316,42,2019-04-01 17:12:44
0,139,362,27,2019-04-01 17:12:46
0,100,226,26,2019-04-01 17:13:36
1,34,393,28,2019-04-01 17:14:28
0,142,471,4,2019-04-01 17:14:42
0,195,23,42,2019-04-01 17:15:21
0,168,335,47,2019-04-01 17:15:30
1,99,417,40,2019-04-01 17:15:37
0,20,499,15,2019-04-01 17:15:59
0,133,438,48,2019-04-01 17:16:13
0,178,161,22,2019-04-01 17:16:16
0,91,499,15,2019-04-01 17:16:17
0,196,457,17,2019-04-01 17:16:27
0,8,384,18,2019-04-01 17:17:10
0,47,182,41,2019-04-01 17:17:21
0,73,98,25,2019-04-01 17:17:39
0,3,198,27,2019-04-01 17:17:47
0,137,228,42,2019-04-01 17:18:39
0,117,220,27,2019-04-01 17:19:04
0,103,139,20,2019-04-01 17:19:28
0,29,149,33,2019-04-01 17:19:33
0,14,499,15,2019-04-01 17:19:52
0,105,417,40,2019-04-01 17:20:36
0,167,335,47,2019-04-01 17:20:57
0,21,461,8,2019-04-01 17:21:20
1,100,402,31,2019-04-01 17:22:13
0,34,220,27,2019-04-01 17:22:59
0,45,97,35,2019-04-01 17:23:44
