result,user_id,item_id,skill,date
0,4,410,"14,41,49",2019-04-01 12:36:29
0,53,0,28,2019-04-01 12:37:01
0,194,370,"1,2,20,26,42",2019-04-01 12:37:20
0,94,119,"2,4,46",2019-04-01 12:37:34
0,63,209,9,2019-04-01 12:37:50
0,126,139,"8,16,41",2019-04-01 12:38:36
0,25,162,26,2019-04-01 12:38:48
0,61,94,"6,14,16,36,38",2019-04-01 12:39:11
0,144,30,22,2019-04-01 12:39:52
1,33,30,22,2019-04-01 12:40:35
0,116,98,"40,44,48",2019-04-01 12:40:52
0,39,142,"10,38",2019-04-01 12:41:00
0,0,444,"3,40",2019-04-01 12:41:28
0,51,245,"23,30,45",2019-04-01 12:41:57
0,155,327,47,2019-04-01 12:42:01
0,55,288,"10,12",2019-04-01 12:42:24
0,60,195,"15,17,18,34,37",2019-04-01 12:42:25
0,52,415,"7,11,38,48",2019-04-01 12:43:21
0,4,132,"11,38",2019-04-01 12:43:36
0,33,306,"0,5,32",2019-04-01 12:44:33
0,108,244,"4,7,19,44",2019-04-01 12:44:54
0,169,87,"2,5,10,28,49",2019-04-01 12:45:26
0,114,188,"0,31,36,45",2019-04-01 12:45:59
0,40,269,"14,18",2019-04-01 12:46:54
1,34,298,23,2019-04-01 12:47:31
0,153,471,"9,30,48",2019-04-01 12:47:56
0,39,226,27,2019-04-01 12:48:16
0,154,149,12,2019-04-01 12:48:42
0,20,150,"13,16,24,25,38",2019-04-01 12:48:44
0,67,38,"4,26,29,33",2019-04-01 12:49:18
0,79,352,"11,15,17,22,39",2019-04-01 12:50:08
0,8,180,21,2019-04-01 12:50:26
0,178,415,"7,11,38,48",2019-04-01 12:51:00
0,140,100,"9,22,38,49",2019-04-01 12:51:37
0,150,160,"34,37",2019-04-01 12:51:56
0,69,414,21,2019-04-01 12:52:39
1,192,5,47,2019-04-01 12:53:08
0,17,379,"1,9,37,46",2019-04-01 12:53:12
0,198,362,"23,27,33,34,49",2019-04-01 12:54:11
0,140,228,"18,38,40",2019-04-01 12:54:54
0,91,191,"8,10,39",2019-04-01 12:55:02
1,30,39,12,2019-04-01 12:55:11
0,136,441,"20,25,34,39",2019-04-01 12:55:53
0,46,139,"8,16,41",2019-04-01 12:56:40
0,193,369,"0,28,37",2019-04-01 12:57:16
0,166,225,"4,29,30",2019-04-01 12:57:22
0,185,25,6,2019-04-01 12:57:27
0,113,168,"12,21,29,40,49",2019-04-01 12:58:24
0,164,119,"2,4,46",2019-04-01 12:58:48
0,110,363,33,2019-04-01 12:59:17
0,25,197,13,2019-04-01 12:59:28
0,129,388,"1,23,26",2019-04-01 12:59:54
0,168,235,"0,22,31",2019-04-01 13:00:03
0,198,289,"20,21,26,29,33",2019-04-01 13:00:37
0,87,382,35,2019-04-01 13:01:16
1,55,233,16,2019-04-01 13:01:59
0,91,321,"13,21,39",2019-04-01 13:02:23
0,20,114,6,2019-04-01 13:03:16
0,162,98,"40,44,48",2019-04-01 13:04:02
0,41,35,42,2019-04-01 13:04:06
0,72,358,"13,34,46",2019-04-01 13:04:22
0,141,231,"3,15,20,22",2019-04-01 13:05:01
0,36,302,"13,14,22,46,47",2019-04-01 13:05:08
0,59,77,"7,38,42,45",2019-04-01 13:05:19
0,131,199,14,2019-04-01 13:06:09
0,43,306,"0,5,32",2019-04-01 13:06:33
0,13,474,"0,11,24,31,39",2019-04-01 13:07:14
0,48,289,"20,21,26,29,33",2019-04-01 13:08:13
0,185,455,"5,26,36,39",2019-04-01 13:08:18
0,186,252,"12,21,49",2019-04-01 13:09:13
0,71,117,"3,17,27,38",2019-04-01 13:10:12
0,180,355,32,2019-04-01 13:10:22
0,188,484,30,2019-04-01 13:10:47
0,197,264,"1,17,20,25,49",2019-04-01 13:10:52
0,151,126,"4,14,19",2019-04-01 13:10:58
0,46,240,"26,34",2019-04-01 13:11:32
0,141,351,"42,48,49",2019-04-01 13:12:04
0,191,115,"12,13,43",2019-04-01 13:12:47
0,59,308,10,2019-04-01 13:12:54
0,118,489,42,2019-04-01 13:13:49
0,73,148,"22,39",2019-04-01 13:14:24
0,116,40,"17,18,41,44,47",2019-04-01 13:14:31
0,147,238,"19,31",2019-04-01 13:14:57
0,69,208,"2,19,21,29",2019-04-01 13:15:34
0,28,453,"7,11,16,21",2019-04-01 13:16:01
0,83,212,"11,22",2019-04-01 13:16:03
0,125,346,"13,35,39",2019-04-01 13:16:50
0,120,336,"4,12,15,32,38",2019-04-01 13:17:49
0,6,406,"11,28,30,34",2019-04-01 13:18:27
0,15,8,"9,11,34,47",2019-04-01 13:18:42
0,103,166,"31,34",2019-04-01 13:19:38
0,119,148,"22,39",2019-04-01 13:19:59
0,169,230,"30,40",2019-04-01 13:20:54
0,146,412,"1,17,20",2019-04-01 13:21:37
0,177,27,"30,33",2019-04-01 13:21:47
0,85,385,"14,38,46",2019-04-01 13:22:37
0,149,457,"17,18",2019-04-01 13:23:33
0,40,192,45,2019-04-01 13:23:45
0,149,366,"8,17,21,25",2019-04-01 13:23:58
0,122,289,"20,21,26,29,33",2019-04-01 13:24:23
0,150,268,"4,26,36,48",2019-04-01 13:24:51
0,94,390,"7,9,25,30",2019-04-01 13:24:52
0,166,226,27,2019-04-01 13:25:46
0,18,344,"4,9,19,21,27",2019-04-01 13:26:00
0,3,65,43,2019-04-01 13:26:14
0,96,297,"2,6,43",2019-04-01 13:26:20
0,162,75,"23,24,25",2019-04-01 13:26:44
0,125,238,"19,31",2019-04-01 13:27:40
0,101,37,"20,39",2019-04-01 13:28:38
0,42,231,"3,15,20,22",2019-04-01 13:28:53
0,182,187,"1,4,11,32,45",2019-04-01 13:29:49
0,139,373,"18,25,35,37",2019-04-01 13:30:10
0,163,179,"6,30,40,49",2019-04-01 13:31:07
0,2,433,14,2019-04-01 13:31:53
0,41,118,"0,18,21,31,45",2019-04-01 13:31:54
0,181,0,28,2019-04-01 13:32:09
0,189,259,"21,22,32",2019-04-01 13:32:16
0,157,148,"22,39",2019-04-01 13:32:47
0,28,57,41,2019-04-01 13:33:25
0,88,42,39,2019-04-01 13:33:26
0,79,126,"4,14,19",2019-04-01 13:33:46
0,23,100,"9,22,38,49",2019-04-01 13:33:51
0,58,225,"4,29,30",2019-04-01 13:34:24
1,125,446,6,2019-04-01 13:34:42
0,109,150,"13,16,24,25,38",2019-04-01 13:34:52
0,78,84,"12,19,27,34",2019-04-01 13:35:02
1,93,25,6,2019-04-01 13:35:17
0,81,396,"19,35,45,46",2019-04-01 13:35:45
0,78,14,28,2019-04-01 13:36:39
0,43,447,"15,28,30",2019-04-01 13:36:40
1,65,259,"21,22,32",2019-04-01 13:36:49
0,5,53,"4,8,41",2019-04-01 13:36:55
0,90,204,"3,12,25,37,39",2019-04-01 13:37:15
0,20,414,21,2019-04-01 13:37:17
0,136,11,"10,12,48",2019-04-01 13:37:41
0,112,227,"37,38",2019-04-01 13:38:10
0,40,90,"0,13,30",2019-04-01 13:38:18
0,19,150,"13,16,24,25,38",2019-04-01 13:39:09
0,117,258,"12,20,29,31,40",2019-04-01 13:39:50
0,75,499,"40,46",2019-04-01 13:40:18
0,91,467,"20,26,31",2019-04-01 13:40:59
0,71,8,"9,11,34,47",2019-04-01 13:41:31
0,170,277,"14,22,48",2019-04-01 13:42:05
0,3,89,"4,28,31,48",2019-04-01 13:42:12
0,25,88,"6,13,19,31,47",2019-04-01 13:42:49
0,48,231,"3,15,20,22",2019-04-01 13:43:00
0,35,476,"9,10,17,37",2019-04-01 13:43:26
0,63,389,"14,15,17,31,39",2019-04-01 13:43:53
0,49,470,"4,13,26,31,38",2019-04-01 13:44:51
0,143,447,"15,28,30",2019-04-01 13:45:03
0,182,52,"3,26,30,38,42",2019-04-01 13:45:58
0,137,345,"25,48",2019-04-01 13:46:47
0,144,473,"1,2,16,27,39",2019-04-01 13:46:53
0,127,192,45,2019-04-01 13:47:51
0,55,70,"15,26",2019-04-01 13:48:33
0,111,281,"1,11,41",2019-04-01 13:49:14
0,147,357,"44,45",2019-04-01 13:49:27
0,159,244,"4,7,19,44",2019-04-01 13:50:06
0,199,158,"10,33,38",2019-04-01 13:50:38
0,105,54,"14,16,21,45",2019-04-01 13:51:12
0,155,395,"7,9,24",2019-04-01 13:51:22
0,136,168,"12,21,29,40,49",2019-04-01 13:51:56
0,127,379,"1,9,37,46",2019-04-01 13:52:51
0,116,235,"0,22,31",2019-04-01 13:52:58
0,59,197,13,2019-04-01 13:53:21
0,91,276,"5,17,22,40",2019-04-01 13:53:43
0,33,246,"8,17,37",2019-04-01 13:53:45
0,83,287,"11,15,44",2019-04-01 13:53:50
0,124,82,33,2019-04-01 13:54:44
0,136,435,"16,38",2019-04-01 13:54:54
0,112,172,"7,9,41,48",2019-04-01 13:55:39
0,43,138,"19,25,35,42,48",2019-04-01 13:55:54
0,44,149,12,2019-04-01 13:55:56
1,6,39,12,2019-04-01 13:56:06
0,111,114,6,2019-04-01 13:56:42
0,149,210,"0,16,28,43",2019-04-01 13:57:17
0,23,44,"8,15,22,23,28",2019-04-01 13:58:14
0,3,230,"30,40",2019-04-01 13:58:15
0,87,168,"12,21,29,40,49",2019-04-01 13:58:49
0,120,231,"3,15,20,22",2019-04-01 13:58:52
0,42,407,"15,16,23,33,40",2019-04-01 13:59:15
0,137,360,"35,41",2019-04-01 13:59:51
0,139,70,"15,26",2019-04-01 14:00:13
0,143,135,"9,21,43",2019-04-01 14:00:27
0,180,45,22,2019-04-01 14:00:43
0,104,473,"1,2,16,27,39",2019-04-01 14:01:20
0,30,56,"2,4,12,17,40",2019-04-01 14:01:47
0,142,61,"14,24,37",2019-04-01 14:02:45
1,119,221,46,2019-04-01 14:03:38
0,29,193,"4,25,43,46",2019-04-01 14:04:09
0,76,138,"19,25,35,42,48",2019-04-01 14:04:54
0,157,410,"14,41,49",2019-04-01 14:05:09
0,63,88,"6,13,19,31,47",2019-04-01 14:05:15
0,40,495,"9,27,30,34,42",2019-04-01 14:05:17
0,122,224,"1,14,30,38",2019-04-01 14:06:02
0,4,41,"19,25,29",2019-04-01 14:06:57
0,119,138,"19,25,35,42,48",2019-04-01 14:07:01
0,177,17,49,2019-04-01 14:07:12
0,103,212,"11,22",2019-04-01 14:07:39
0,16,352,"11,15,17,22,39",2019-04-01 14:07:57
0,77,386,42,2019-04-01 14:08:14
0,138,364,"14,21,24,45",2019-04-01 14:08:22
0,196,421,"6,8,17,32,34",2019-04-01 14:09:03
0,63,36,"11,13,18,24,43",2019-04-01 14:09:05
0,46,35,42,2019-04-01 14:09:22
0,150,65,43,2019-04-01 14:09:49
0,0,134,47,2019-04-01 14:10:44
0,94,178,"9,12,20,31,37",2019-04-01 14:11:40
0,187,139,"8,16,41",2019-04-01 14:12:06
0,105,339,"9,10,33",2019-04-01 14:12:11
0,96,168,"12,21,29,40,49",2019-04-01 14:12:24
0,96,147,19,2019-04-01 14:13:23
0,69,305,"3,14,41",2019-04-01 14:13:53
0,43,386,42,2019-04-01 14:14:28
0,13,115,"12,13,43",2019-04-01 14:14:41
0,196,105,"13,17,32,37,45",2019-04-01 14:15:24
0,23,146,"19,27,31,37,49",2019-04-01 14:15:48
0,159,477,"11,33",2019-04-01 14:16:19
0,22,182,"3,17,27",2019-04-01 14:17:02
0,71,326,46,2019-04-01 14:17:59
0,154,277,"14,22,48",2019-04-01 14:18:45
0,177,192,45,2019-04-01 14:19:38
0,196,83,"5,6,20,30,41",2019-04-01 14:20:16
0,128,230,"30,40",2019-04-01 14:20:31
0,142,447,"15,28,30",2019-04-01 14:20:57
0,5,314,35,2019-04-01 14:21:20
0,13,110,"11,22,42",2019-04-01 14:21:54
0,183,49,"13,28,37",2019-04-01 14:22:40
0,197,265,24,2019-04-01 14:23:20
0,83,450,"13,15,17,24,48",2019-04-01 14:23:50
0,190,144,"16,20,47",2019-04-01 14:24:22
0,193,25,6,2019-04-01 14:24:58
0,185,215,27,2019-04-01 14:25:48
0,161,239,"2,11,17,32",2019-04-01 14:26:10
0,1,493,"7,23,27,36,46",2019-04-01 14:27:06
0,107,1,32,2019-04-01 14:27:56
0,46,206,"4,6,19,30",2019-04-01 14:28:37
0,111,136,"17,29,30,34,44",2019-04-01 14:28:56
0,18,90,"0,13,30",2019-04-01 14:29:16
0,81,22,"8,17,29,38,39",2019-04-01 14:30:08
0,196,3,"14,49",2019-04-01 14:30:37
0,140,164,"32,39,41",2019-04-01 14:30:44
0,60,382,35,2019-04-01 14:30:46
0,85,178,"9,12,20,31,37",2019-04-01 14:30:56
0,157,278,34,2019-04-01 14:31:02
0,12,466,"14,16",2019-04-01 14:31:36
0,173,372,42,2019-04-01 14:31:58
0,190,168,"12,21,29,40,49",2019-04-01 14:32:29
0,185,339,"9,10,33",2019-04-01 14:32:39
0,175,403,"0,22",2019-04-01 14:33:37
0,156,123,20,2019-04-01 14:34:24
0,102,10,"2,11,21,42",2019-04-01 14:34:39
0,182,234,"2,39",2019-04-01 14:35:23
0,197,240,"26,34",2019-04-01 14:35:52
0,23,384,37,2019-04-01 14:36:39
0,172,239,"2,11,17,32",2019-04-01 14:36:49
0,188,478,"21,28,37,43",2019-04-01 14:37:22
0,41,441,"20,25,34,39",2019-04-01 14:37:36
0,185,239,"2,11,17,32",2019-04-01 14:37:39
0,44,489,42,2019-04-01 14:38:25
0,13,119,"2,4,46",2019-04-01 14:38:40
0,175,28,"13,38,39,41",2019-04-01 14:39:35
0,81,19,"9,21,30,44",2019-04-01 14:40:33
0,140,219,"13,15,20",2019-04-01 14:40:36
0,63,456,"23,41",2019-04-01 14:41:03
0,91,442,"27,42",2019-04-01 14:42:02
0,102,460,"23,24,47",2019-04-01 14:42:40
0,78,345,"25,48",2019-04-01 14:43:29
0,48,367,"19,24",2019-04-01 14:44:01
0,71,180,21,2019-04-01 14:44:55
0,125,231,"3,15,20,22",2019-04-01 14:45:14
0,123,133,"15,20,48",2019-04-01 14:46:10
0,134,481,"30,35,36",2019-04-01 14:47:03
1,99,494,18,2019-04-01 14:47:32
0,116,342,"13,30,37,49",2019-04-01 14:48:25
0,183,150,"13,16,24,25,38",2019-04-01 14:48:32
0,20,345,"25,48",2019-04-01 14:48:52
0,45,182,"3,17,27",2019-04-01 14:49:20
0,136,175,"4,16,32,46",2019-04-01 14:50:01
0,175,478,"21,28,37,43",2019-04-01 14:50:08
0,70,290,35,2019-04-01 14:50:52
0,88,210,"0,16,28,43",2019-04-01 14:50:55
0,179,121,"3,12,13,20",2019-04-01 14:51:11
0,100,124,"1,23",2019-04-01 14:51:40
0,156,275,40,2019-04-01 14:52:26
0,49,189,"31,36,41",2019-04-01 14:52:51
0,151,89,"4,28,31,48",2019-04-01 14:52:54
0,50,471,"9,30,48",2019-04-01 14:53:52
0,197,456,"23,41",2019-04-01 14:53:58
0,97,50,"47,48",2019-04-01 14:54:14
0,44,177,"7,25,27",2019-04-01 14:54:16
0,13,482,"12,43,45,46",2019-04-01 14:54:18
0,186,273,"2,4,15,46",2019-04-01 14:54:34
0,195,165,"1,15,45",2019-04-01 14:54:50
0,22,332,43,2019-04-01 14:55:27
0,96,432,"0,28,42,48",2019-04-01 14:56:17
0,22,85,"10,14,36,43",2019-04-01 14:56:31
0,154,430,21,2019-04-01 14:56:47
0,195,32,20,2019-04-01 14:57:05
0,96,96,"9,21,27,33",2019-04-01 14:57:27
0,38,464,"9,39,44,46",2019-04-01 14:58:06
0,25,189,"31,36,41",2019-04-01 14:58:53
0,145,281,"1,11,41",2019-04-01 14:58:58
0,69,361,"24,46,47",2019-04-01 14:59:31
0,100,246,"8,17,37",2019-04-01 15:00:26
0,137,317,"7,39,40",2019-04-01 15:00:33
0,80,182,"3,17,27",2019-04-01 15:00:37
0,78,397,"4,17,25,37,49",2019-04-01 15:01:15
0,175,455,"5,26,36,39",2019-04-01 15:01:20
0,178,225,"4,29,30",2019-04-01 15:01:35
0,109,124,"1,23",2019-04-01 15:02:11
0,140,74,42,2019-04-01 15:02:15
0,198,313,"16,27",2019-04-01 15:03:03
0,51,322,"20,33",2019-04-01 15:03:57
0,94,475,"5,17,28",2019-04-01 15:04:40
0,149,184,"15,25,36",2019-04-01 15:05:16
0,143,171,"11,12,19,21,40",2019-04-01 15:05:48
0,142,415,"7,11,38,48",2019-04-01 15:06:04
0,47,407,"15,16,23,33,40",2019-04-01 15:06:46
0,0,227,"37,38",2019-04-01 15:07:06
0,178,442,"27,42",2019-04-01 15:07:18
0,181,258,"12,20,29,31,40",2019-04-01 15:08:02
0,156,499,"40,46",2019-04-01 15:08:22
0,144,125,"2,3,17,37",2019-04-01 15:09:07
0,53,453,"7,11,16,21",2019-04-01 15:10:00
0,104,335,"16,21,34,41,44",2019-04-01 15:10:34
0,40,197,13,2019-04-01 15:11:05
0,86,315,"2,7,37",2019-04-01 15:11:42
0,126,358,"13,34,46",2019-04-01 15:12:21
0,117,456,"23,41",2019-04-01 15:13:08
0,112,358,"13,34,46",2019-04-01 15:13:46
0,156,251,"10,26,45,48",2019-04-01 15:13:59
0,55,23,"10,24,38,42,47",2019-04-01 15:14:28
0,28,409,3,2019-04-01 15:14:35
0,119,303,"2,12,35,42",2019-04-01 15:14:47
0,9,65,43,2019-04-01 15:15:36
0,23,135,"9,21,43",2019-04-01 15:15:51
0,42,458,"5,8,16,23",2019-04-01 15:16:10
0,191,88,"6,13,19,31,47",2019-04-01 15:16:51
0,21,65,43,2019-04-01 15:17:48
0,191,426,"3,13",2019-04-01 15:18:37
0,62,85,"10,14,36,43",2019-04-01 15:18:48
0,162,112,"7,14,19,26,48",2019-04-01 15:18:50
1,82,452,34,2019-04-01 15:19:30
0,104,350,40,2019-04-01 15:20:01
0,198,422,"15,20,48,49",2019-04-01 15:20:33
0,108,241,"19,31",2019-04-01 15:20:53
0,134,63,"9,17,44",2019-04-01 15:21:50
0,104,129,"2,37,38,39",2019-04-01 15:22:41
0,17,305,"3,14,41",2019-04-01 15:23:01
0,122,17,49,2019-04-01 15:23:53
0,182,184,"15,25,36",2019-04-01 15:24:25
0,75,428,"1,8,17,34,47",2019-04-01 15:24:48
0,107,356,"1,11,19,40",2019-04-01 15:24:59
0,149,459,"2,31,38,49",2019-04-01 15:25:34
0,178,296,"6,19,36",2019-04-01 15:26:02
0,120,408,"21,22,26,36",2019-04-01 15:26:40
0,27,405,"9,14,30,31,49",2019-04-01 15:27:39
0,147,139,"8,16,41",2019-04-01 15:28:33
0,86,153,"16,30",2019-04-01 15:28:49
0,128,450,"13,15,17,24,48",2019-04-01 15:29:16
0,101,106,"18,31,36",2019-04-01 15:29:35
0,141,338,"27,31,36,45",2019-04-01 15:29:46
0,115,145,"40,41",2019-04-01 15:30:28
0,2,6,"5,13,21,28,31",2019-04-01 15:31:01
0,55,453,"7,11,16,21",2019-04-01 15:31:22
0,142,426,"3,13",2019-04-01 15:31:42
0,33,122,"7,10,19,21,35",2019-04-01 15:32:11
0,151,15,8,2019-04-01 15:33:01
0,9,237,"1,18,20,22",2019-04-01 15:33:47
0,111,447,"15,28,30",2019-04-01 15:34:04
0,149,257,"4,29,44",2019-04-01 15:34:06
0,100,214,"6,30,47",2019-04-01 15:34:10
0,50,48,"4,14,26,32,49",2019-04-01 15:34:47
0,150,37,"20,39",2019-04-01 15:35:31
0,94,99,"6,7,24,43,47",2019-04-01 15:35:52
0,74,73,"14,15,19,46",2019-04-01 15:36:01
0,18,374,43,2019-04-01 15:36:08
0,64,446,6,2019-04-01 15:36:58
0,49,133,"15,20,48",2019-04-01 15:37:54
0,133,118,"0,18,21,31,45",2019-04-01 15:38:05
0,32,78,"0,1,9,32,35",2019-04-01 15:38:59
0,33,160,"34,37",2019-04-01 15:39:01
0,151,3,"14,49",2019-04-01 15:40:00
0,121,429,"6,20,44",2019-04-01 15:40:46
1,95,409,3,2019-04-01 15:40:54
0,54,454,"19,25,45,48",2019-04-01 15:41:49
0,91,222,"4,18,22,38,48",2019-04-01 15:42:23
0,17,484,30,2019-04-01 15:42:59
0,155,365,"17,48",2019-04-01 15:43:30
0,8,481,"30,35,36",2019-04-01 15:43:58
0,139,157,"24,29,34",2019-04-01 15:44:21
0,154,418,"8,9,22,32",2019-04-01 15:45:16
0,8,225,"4,29,30",2019-04-01 15:45:28
0,199,475,"5,17,28",2019-04-01 15:45:48
0,167,282,"9,10,17,28",2019-04-01 15:46:07
0,187,28,"13,38,39,41",2019-04-01 15:46:30
0,152,56,"2,4,12,17,40",2019-04-01 15:46:40
0,74,51,"9,28,48",2019-04-01 15:46:53
0,191,213,"5,27,35",2019-04-01 15:47:02
0,62,382,35,2019-04-01 15:47:05
0,129,169,"28,39,44",2019-04-01 15:47:59
0,64,382,35,2019-04-01 15:48:12
0,60,467,"20,26,31",2019-04-01 15:48:28
0,78,260,"27,31,33",2019-04-01 15:49:20
0,91,377,"11,32",2019-04-01 15:49:40
0,37,459,"2,31,38,49",2019-04-01 15:50:16
0,196,493,"7,23,27,36,46",2019-04-01 15:50:17
0,159,185,"12,22,46",2019-04-01 15:51:02
0,82,42,39,2019-04-01 15:51:07
0,8,208,"2,19,21,29",2019-04-01 15:51:10
0,124,93,"19,31",2019-04-01 15:51:42
0,13,492,"35,37,39",2019-04-01 15:52:16
0,54,100,"9,22,38,49",2019-04-01 15:52:40
0,169,369,"0,28,37",2019-04-01 15:53:32
1,85,113,49,2019-04-01 15:53:45
0,21,316,"0,9,18,23,36",2019-04-01 15:54:02
0,0,356,"1,11,19,40",2019-04-01 15:54:09
0,75,26,"25,40",2019-04-01 15:54:41
0,105,471,"9,30,48",2019-04-01 15:55:22
0,95,497,"6,23,29",2019-04-01 15:55:44
0,84,407,"15,16,23,33,40",2019-04-01 15:56:31
0,58,119,"2,4,46",2019-04-01 15:56:44
0,192,485,"25,28,41",2019-04-01 15:57:00
0,26,245,"23,30,45",2019-04-01 15:57:27
0,2,70,"15,26",2019-04-01 15:58:05
0,107,457,"17,18",2019-04-01 15:58:27
0,85,40,"17,18,41,44,47",2019-04-01 15:58:44
0,87,257,"4,29,44",2019-04-01 15:59:19
0,49,408,"21,22,26,36",2019-04-01 16:00:05
0,33,351,"42,48,49",2019-04-01 16:00:42
0,8,492,"35,37,39",2019-04-01 16:01:15
0,129,208,"2,19,21,29",2019-04-01 16:01:27
0,180,301,"15,40,47",2019-04-01 16:02:23
0,105,253,"4,35,41,45,47",2019-04-01 16:02:34
0,149,328,10,2019-04-01 16:03:10
0,79,6,"5,13,21,28,31",2019-04-01 16:03:39
0,33,124,"1,23",2019-04-01 16:03:55
0,193,438,40,2019-04-01 16:04:50
0,28,400,"3,5,7,40",2019-04-01 16:05:15
1,71,350,40,2019-04-01 16:06:01
0,48,270,"24,27,48",2019-04-01 16:06:52
0,45,147,19,2019-04-01 16:06:53
0,24,12,"0,9,12,43,48",2019-04-01 16:07:37
0,154,193,"4,25,43,46",2019-04-01 16:07:52
0,139,390,"7,9,25,30",2019-04-01 16:08:44
0,110,392,"5,8,13,31,43",2019-04-01 16:09:22
0,121,195,"15,17,18,34,37",2019-04-01 16:09:25
0,53,123,20,2019-04-01 16:09:29
0,7,144,"16,20,47",2019-04-01 16:10:01
0,171,327,47,2019-04-01 16:10:03
0,102,403,"0,22",2019-04-01 16:10:40
0,96,499,"40,46",2019-04-01 16:11:05
0,177,85,"10,14,36,43",2019-04-01 16:11:59
0,178,348,"15,16,30,36,40",2019-04-01 16:12:28
1,160,0,28,2019-04-01 16:13:24
0,142,124,"1,23",2019-04-01 16:13:42
0,171,397,"4,17,25,37,49",2019-04-01 16:14:33
0,7,109,"38,39,44,45",2019-04-01 16:15:20
0,44,415,"7,11,38,48",2019-04-01 16:15:43
0,20,334,"21,25,36",2019-04-01 16:16:00
0,24,239,"2,11,17,32",2019-04-01 16:16:57
0,2,178,"9,12,20,31,37",2019-04-01 16:17:22
0,11,312,"0,7,41,48",2019-04-01 16:17:29
0,71,276,"5,17,22,40",2019-04-01 16:18:03
